Attrition,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,AgeEducation,AgeMoneyly,IntoAge,Satisfaction
0,51,2,3,4,1,2,5482,5,18,3,4,1,13,3,3,4,1,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.882352941176471,107,38,10
0,40,2,4,2,3,2,4327,5,12,3,4,3,5,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.0,324,35,8
0,39,21,4,1,1,3,5736,6,19,3,3,1,10,1,3,3,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.256410256410257,147,29,7
0,35,27,1,3,2,1,2559,1,11,3,4,0,6,3,2,6,5,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.857142857142857,146,29,8
0,45,9,3,2,3,2,2348,8,18,3,3,1,20,2,1,17,9,0,15,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.666666666666667,156,25,7
0,36,7,3,1,4,1,4639,2,16,3,4,1,17,2,2,15,7,6,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.333333333333334,515,19,6
0,27,1,1,3,3,2,6349,0,13,3,4,1,6,0,3,5,4,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.7037037037037037,705,21,9
1,30,12,4,2,2,1,2033,1,18,3,3,1,1,2,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,13.333333333333334,135,29,6
0,33,7,3,4,3,2,4302,0,17,3,3,1,4,3,3,3,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9.090909090909092,391,29,9
0,39,2,4,4,2,3,4553,1,11,3,1,0,20,4,3,20,7,11,10,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10.256410256410257,233,19,8
0,30,8,2,2,4,1,11416,0,12,3,3,3,9,4,2,8,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.666666666666667,1522,21,6
0,44,2,3,3,4,4,7879,1,19,3,2,1,9,2,3,8,7,6,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6.818181818181818,716,35,9
0,27,8,3,4,3,3,8726,1,15,3,4,0,9,0,3,9,8,1,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11.11111111111111,969,18,11
0,35,10,3,2,3,4,3917,1,20,4,1,1,3,4,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.571428571428571,335,32,7
1,26,16,4,1,3,2,2373,2,13,3,4,1,5,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15.384615384615385,273,21,7
1,52,2,1,1,1,4,19845,1,15,3,4,1,33,3,3,32,14,6,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.9230769230769231,381,19,9
0,33,4,4,1,2,2,3838,8,11,3,4,0,8,5,3,5,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.121212121212121,232,25,7
1,43,9,3,1,1,3,5346,8,13,3,2,0,7,2,2,4,3,1,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.976744186046512,124,36,6
0,48,4,5,3,2,4,15202,2,25,4,2,1,23,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10.416666666666666,633,25,9
0,44,5,3,2,3,2,18213,7,11,3,3,1,26,5,3,22,9,3,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6.818181818181818,1241,18,7
0,42,10,4,3,3,3,2936,3,22,4,2,2,10,1,2,6,3,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9.523809523809524,209,32,8
0,34,4,4,3,3,3,6538,9,15,3,1,1,6,3,3,3,2,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.764705882352942,576,28,7
1,31,1,3,4,3,2,2302,1,11,3,1,0,3,2,4,3,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9.67741935483871,222,28,7
0,44,8,4,1,4,4,2818,2,24,4,3,1,10,2,2,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9.090909090909092,256,34,8
0,33,17,3,4,3,3,17444,1,11,3,4,0,10,2,3,10,8,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9.090909090909092,1585,23,11
1,27,17,4,4,3,3,2394,1,13,3,4,0,8,2,3,8,2,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.814814814814815,266,19,11
0,34,9,3,4,3,4,8500,0,11,3,4,1,10,0,2,9,7,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,8.823529411764707,750,24,12
0,29,2,1,4,3,2,3180,0,13,3,3,3,4,3,3,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.4482758620689653,328,25,9
1,40,24,3,2,4,2,13194,4,16,3,4,0,22,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7.5,1319,18,8
0,36,5,4,2,3,1,8008,4,12,3,3,2,9,6,3,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.11111111111111,667,27,6
0,35,2,3,4,3,4,2014,1,13,3,1,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.571428571428571,172,33,9
1,25,4,1,4,3,4,3691,1,15,3,2,1,7,3,4,7,7,5,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.0,442,18,10
1,21,18,1,4,3,4,2693,1,19,3,1,0,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.761904761904762,384,20,9
1,29,24,3,3,4,1,1091,1,17,3,4,0,1,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,10.344827586206897,150,28,8
0,38,1,3,4,3,1,13582,1,13,3,2,1,15,3,3,15,12,5,11,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7.894736842105263,1072,23,7
0,39,2,4,3,3,3,10938,0,25,4,4,0,20,1,3,19,6,11,8,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10.256410256410257,841,19,10
0,43,15,2,3,2,3,17603,1,24,4,1,1,14,3,3,14,10,6,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.651162790697675,818,29,7
0,25,2,1,4,3,3,3977,6,19,3,3,1,7,2,2,2,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4.0,477,18,10
0,58,10,4,4,3,3,13872,0,13,3,3,0,38,1,2,37,10,1,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.896551724137931,717,20,10
0,42,14,2,3,2,3,6244,7,17,3,1,0,10,6,3,5,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.761904761904762,297,32,7
0,30,2,1,2,2,4,2720,0,13,3,4,0,6,3,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.3333333333333335,181,24,10
0,35,9,4,2,3,3,5098,1,19,3,2,0,10,5,3,10,7,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.428571428571429,436,25,7
1,28,24,3,3,3,2,2408,1,17,3,3,3,1,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,10.714285714285714,258,27,8
0,27,10,3,4,2,4,5769,1,11,3,4,0,6,3,3,6,2,4,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.11111111111111,427,21,12
0,27,10,2,4,3,1,8793,1,21,4,3,2,9,4,2,9,7,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7.407407407407407,977,18,8
0,41,4,1,3,3,3,10447,0,13,3,4,1,23,3,4,22,14,13,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.4390243902439024,764,18,10
1,53,2,5,3,2,4,10169,0,16,3,2,1,34,4,3,33,7,1,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9.433962264150944,383,19,9
0,35,25,2,1,2,4,3681,4,14,3,4,0,9,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5.714285714285714,210,26,9
0,26,7,3,4,3,4,2570,1,20,4,3,0,7,5,3,7,7,5,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11.538461538461538,296,19,11
0,31,24,1,4,3,4,5238,2,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3.225806451612903,506,22,12
1,37,11,2,1,1,2,4777,5,15,3,1,0,15,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5.405405405405405,129,22,4
0,48,22,3,4,3,4,17174,3,11,3,2,1,24,3,3,22,17,4,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.25,1073,24,10
0,50,12,3,3,3,4,9208,4,11,3,4,0,16,3,3,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,552,34,11
0,38,8,3,4,2,2,2133,1,16,3,3,1,20,3,3,20,11,0,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7.894736842105263,112,18,9
1,30,22,3,1,3,3,2132,4,11,3,2,0,7,2,3,5,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.0,213,23,6
0,45,1,4,4,3,4,2270,3,14,3,4,2,8,2,3,5,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.88888888888889,151,37,12
0,43,9,3,1,3,3,2438,4,13,3,3,0,7,2,2,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.976744186046512,170,36,7
0,29,10,3,4,3,2,3291,0,14,3,4,2,8,2,2,7,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.344827586206897,340,21,10
0,53,2,2,3,3,3,14852,6,13,3,3,1,22,3,4,17,13,15,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.7735849056603774,840,31,9
0,49,3,2,3,2,1,4789,4,25,4,1,1,10,3,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4.081632653061225,195,39,5
0,47,4,3,3,2,2,10333,8,12,3,3,1,28,4,3,22,11,14,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.382978723404255,439,19,8
0,24,9,3,3,4,3,4401,1,16,3,4,1,5,1,3,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.5,733,19,10
0,41,9,4,3,3,1,2238,2,21,4,4,1,7,2,3,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9.75609756097561,163,34,8
0,47,4,1,2,3,3,2976,3,19,3,1,0,5,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2.127659574468085,189,42,6
0,32,4,2,3,3,2,3931,2,11,3,1,1,6,5,3,4,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.25,368,26,6
0,26,1,3,3,3,1,2867,0,13,3,4,0,8,6,2,7,7,7,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11.538461538461538,330,18,8
0,35,1,4,3,2,1,4312,0,14,3,2,0,16,2,3,15,13,2,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11.428571428571429,246,19,6
0,30,18,3,1,3,3,2632,1,14,3,3,0,5,4,2,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10.0,263,25,7
0,30,29,4,3,3,2,9250,3,12,3,2,1,9,3,3,4,2,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13.333333333333334,925,21,7
0,36,7,4,2,3,4,4678,2,18,3,3,0,8,6,3,6,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.11111111111111,389,28,9
0,30,5,3,4,2,3,6118,1,13,3,3,3,10,2,3,10,9,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.0,407,20,10
0,34,3,3,4,1,1,4759,3,18,3,4,0,15,2,3,13,9,3,12,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8.823529411764707,139,19,9
0,49,8,4,4,2,2,13120,6,17,3,2,1,22,3,3,9,8,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.16326530612245,535,27,8
0,39,19,4,4,3,4,3902,8,14,3,2,3,7,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.256410256410257,300,32,10
0,43,6,3,1,2,3,19392,7,13,3,4,0,21,2,3,16,12,6,14,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6.976744186046512,901,22,8
0,48,29,1,1,3,3,12504,3,21,4,2,1,15,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.0833333333333335,781,33,6
0,41,10,2,4,3,4,6230,7,14,3,4,0,16,3,3,14,3,1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.878048780487805,455,25,12
1,29,1,4,1,3,4,4787,9,14,3,2,3,4,3,4,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13.793103448275861,495,25,7
0,25,1,3,4,3,2,2096,1,18,3,4,0,2,3,2,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,251,23,10
0,22,26,2,2,2,3,2814,1,14,3,2,0,4,2,2,4,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.090909090909092,255,18,7
1,31,18,5,4,4,1,2956,0,17,3,3,0,2,4,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16.129032258064516,381,29,8
0,49,10,4,3,3,1,18665,9,11,3,4,0,22,4,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8.16326530612245,1142,27,8
0,47,1,1,3,3,2,11957,0,18,3,1,2,14,3,1,13,8,5,12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.127659574468085,763,33,6
0,34,23,4,2,3,3,4568,0,20,4,3,0,10,2,3,9,5,8,7,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11.764705882352942,403,24,8
0,45,1,4,2,3,3,5399,4,12,3,3,0,12,3,3,4,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8.88888888888889,359,33,8
0,40,16,3,3,3,4,7945,6,15,3,4,0,18,2,2,4,2,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7.5,595,22,11
0,50,28,3,4,3,1,16880,4,11,3,2,0,25,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.0,1012,25,7
0,49,25,4,3,3,1,3211,1,14,3,4,1,10,3,2,9,6,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.16326530612245,196,39,8
0,50,4,1,1,3,2,19144,3,14,3,1,2,28,4,2,10,4,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0,1148,22,4
0,25,1,3,1,3,3,4898,0,12,3,4,2,5,3,3,4,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.0,587,20,8
0,43,4,4,4,2,4,10231,3,14,3,4,0,23,3,4,21,7,15,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9.30232558139535,475,20,12
0,45,2,3,2,2,3,2274,1,14,3,4,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.666666666666667,101,44,9
0,34,2,3,3,3,1,4538,0,12,3,4,0,4,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.823529411764707,400,30,8
1,30,26,4,3,2,1,6696,5,15,3,3,0,9,5,2,6,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,13.333333333333334,446,21,7
1,33,5,3,4,3,3,2851,1,13,3,2,0,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9.090909090909092,259,32,9
0,34,3,2,3,3,4,3737,0,19,3,3,1,4,1,1,3,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.882352941176471,329,30,10
0,39,10,5,2,3,1,5377,2,13,3,4,3,10,3,3,7,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.820512820512821,413,29,7
1,29,8,4,2,1,1,2119,1,11,3,4,0,7,4,2,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.793103448275861,73,22,7
0,35,6,4,2,1,4,6646,1,13,3,2,0,17,3,3,17,11,11,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.428571428571429,189,18,8
1,34,23,3,2,3,1,9950,9,15,3,3,3,11,2,3,3,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.823529411764707,877,23,6
0,30,5,3,4,3,1,3204,5,14,3,4,1,8,3,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.0,320,22,9
1,29,1,3,3,3,3,2058,0,14,3,4,0,7,1,2,6,2,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10.344827586206897,212,22,10
0,45,2,3,4,3,2,4805,0,19,3,2,1,9,3,4,8,7,3,7,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6.666666666666667,320,36,8
1,32,25,4,1,3,4,2795,1,24,4,3,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.5,262,31,8
0,28,9,3,4,3,4,2070,1,23,4,4,1,5,3,2,5,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.714285714285714,221,23,12
0,42,5,2,2,3,3,2093,4,17,3,4,1,8,4,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4.761904761904762,149,34,9
1,58,2,4,4,3,2,19246,7,12,3,4,0,40,2,3,31,15,13,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6.896551724137931,995,18,10
1,32,2,4,3,2,2,9907,7,12,3,3,0,7,3,2,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12.5,619,25,8
1,33,15,1,2,3,3,13610,7,12,3,4,0,15,2,4,7,6,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.0303030303030303,1237,18,9
0,46,3,3,1,4,1,13225,2,12,3,4,1,25,5,3,19,17,2,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6.521739130434782,1150,21,6
0,39,20,3,3,3,4,4127,2,18,3,4,1,7,6,3,2,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7.6923076923076925,317,32,11
0,49,7,4,3,3,2,10466,3,14,3,2,2,29,3,3,8,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,8.16326530612245,640,20,7
0,58,21,3,4,3,4,17875,4,13,3,3,1,29,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.172413793103448,924,29,11
0,42,2,1,2,3,4,2515,5,14,3,4,0,8,2,3,2,1,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.380952380952381,179,34,10
1,38,29,1,2,3,1,6673,7,19,3,2,0,17,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.6315789473684212,526,21,5
1,40,22,2,3,2,3,6380,2,12,3,1,2,8,6,3,6,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.0,319,32,7
0,28,1,2,3,2,4,6834,1,12,3,3,1,7,2,3,7,7,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7.142857142857143,488,21,10
0,36,2,4,4,3,2,6962,4,22,4,4,1,15,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.11111111111111,580,21,10
0,35,2,2,2,3,4,5762,2,14,3,3,1,15,6,3,7,7,1,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.714285714285714,493,20,9
0,31,8,2,1,3,4,10793,1,18,3,1,1,13,5,3,13,7,9,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6.451612903225806,1044,18,6
0,40,14,2,4,3,1,4639,1,15,3,3,1,5,2,3,5,4,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.0,347,35,8
0,32,10,4,4,3,4,4648,8,13,3,3,0,4,2,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.5,435,28,11
